STACJA;ROK;DATA;NRPOMIARU;TYDZ;NRDNIA;SDRD
16004;2022;08.09.2022;9;36;4;40611
16004;2022;09.09.2022;9;36;5;45746
16004;2022;10.09.2022;9;36;6;36917
16004;2022;11.09.2022;9;36;7;41088
16004;2022;12.09.2022;9;37;1;42986
16004;2022;13.09.2022;9;37;2;38900
16004;2022;14.09.2022;9;37;3;39524
16004;2022;15.09.2022;9;37;4;41530
16004;2022;16.09.2022;9;37;5;45640
16004;2022;17.09.2022;9;37;6;35829
16004;2022;18.09.2022;9;37;7;39622
16004;2022;19.09.2022;9;38;1;41617
16004;2022;20.09.2022;9;38;2;38399
16004;2022;21.09.2022;9;38;3;38589
16004;2022;22.09.2022;9;38;4;40975
16004;2022;23.09.2022;9;38;5;44945
16004;2022;24.09.2022;9;38;6;36148
16004;2022;25.09.2022;9;38;7;38342
16004;2022;26.09.2022;9;39;1;40493
16004;2022;27.09.2022;9;39;2;36900
16004;2022;28.09.2022;9;39;3;38531
16004;2022;29.09.2022;9;39;4;41576
16004;2022;30.09.2022;9;39;5;47168
16004;2022;01.10.2022;10;39;6;38489
16004;2022;02.10.2022;10;39;7;34554
16004;2022;03.10.2022;10;40;1;46161
16004;2022;04.10.2022;10;40;2;37555
16004;2022;05.10.2022;10;40;3;38487
16004;2022;06.10.2022;10;40;4;39449
16004;2022;07.10.2022;10;40;5;45174
16004;2022;08.10.2022;10;40;6;35438
16004;2022;09.10.2022;10;40;7;39686
16004;2022;10.10.2022;10;41;1;40529
16004;2022;11.10.2022;10;41;2;37187
16004;2022;12.10.2022;10;41;3;38056
16004;2022;13.10.2022;10;41;4;41759
16004;2022;14.10.2022;10;41;5;46602
16004;2022;15.10.2022;10;41;6;33754
16004;2022;16.10.2022;10;41;7;40231
16004;2022;17.10.2022;10;42;1;41093
16004;2022;18.10.2022;10;42;2;37954
16004;2022;19.10.2022;10;42;3;38987
16004;2022;20.10.2022;10;42;4;42189
16004;2022;21.10.2022;10;42;5;46837
16004;2022;22.10.2022;10;42;6;34712
16004;2022;23.10.2022;10;42;7;38748
16004;2022;24.10.2022;10;43;1;41506
16004;2022;25.10.2022;10;43;2;38733
16004;2022;26.10.2022;10;43;3;40774
16004;2022;27.10.2022;10;43;4;44817
16004;2022;28.10.2022;10;43;5;53542
16004;2022;29.10.2022;10;43;6;47605
16004;2022;30.10.2022;10;43;7;37101
16004;2022;31.10.2022;10;44;1;32322
16004;2022;01.11.2022;11;44;12;28362
16004;2022;02.11.2022;11;44;3;43427
16004;2022;03.11.2022;11;44;4;38511
16004;2022;04.11.2022;11;44;5;42844
16004;2022;05.11.2022;11;44;6;32968
16004;2022;06.11.2022;11;44;7;37179
16004;2022;07.11.2022;11;45;1;39517
16004;2022;08.11.2022;11;45;2;37459
16004;2022;09.11.2022;11;45;3;39124
16004;2022;10.11.2022;11;45;4;48406
16004;2022;11.11.2022;11;45;15;36375
16004;2022;12.11.2022;11;45;6;27513
16004;2022;13.11.2022;11;45;7;43985
16004;2022;14.11.2022;11;46;1;41203
16004;2022;15.11.2022;11;46;2;37940
16004;2022;16.11.2022;11;46;3;37688
16004;2022;17.11.2022;11;46;4;39931
16004;2022;18.11.2022;11;46;5;42085
16004;2022;19.11.2022;11;46;6;28218
16004;2022;20.11.2022;11;46;7;30866
16004;2022;21.11.2022;11;47;1;31447
16004;2022;22.11.2022;11;47;2;36254
16004;2022;23.11.2022;11;47;3;36738
16004;2022;24.11.2022;11;47;4;38930
16004;2022;25.11.2022;11;47;5;42331
16004;2022;26.11.2022;11;47;6;26858
16004;2022;27.11.2022;11;47;7;30507
16004;2022;28.11.2022;11;48;1;39081
16004;2022;29.11.2022;11;48;2;36443
16004;2022;30.11.2022;11;48;3;36981
16004;2022;01.12.2022;12;48;4;38682
16004;2022;02.12.2022;12;48;5;41526
16004;2022;03.12.2022;12;48;6;28724
16004;2022;04.12.2022;12;48;7;30406
16004;2022;05.12.2022;12;49;1;38385
16004;2022;06.12.2022;12;49;2;35684
16004;2022;07.12.2022;12;49;3;36946
16004;2022;08.12.2022;12;49;4;38176
16004;2022;09.12.2022;12;49;5;43280
16004;2022;10.12.2022;12;49;6;26205
16004;2022;11.12.2022;12;49;7;29117
16004;2022;12.12.2022;12;50;1;35017
16004;2022;13.12.2022;12;50;2;34656
16004;2022;14.12.2022;12;50;3;35385
16004;2022;15.12.2022;12;50;4;39552
16004;2022;16.12.2022;12;50;5;40682
16004;2022;17.12.2022;12;50;6;37955
16004;2022;18.12.2022;12;50;7;30279
16004;2022;19.12.2022;12;51;1;35110
16004;2022;20.12.2022;12;51;2;37421
16004;2022;21.12.2022;12;51;3;43988
16004;2022;22.12.2022;12;51;4;50601
16004;2022;23.12.2022;12;51;5;49907
16004;2022;24.12.2022;12;51;6;24392
16004;2022;25.12.2022;12;51;17;16391
16004;2022;26.12.2022;12;52;11;26216
16004;2022;27.12.2022;12;52;2;37094
16004;2022;28.12.2022;12;52;3;35280
16004;2022;29.12.2022;12;52;4;34653
16004;2022;30.12.2022;12;52;5;35861
16004;2022;31.12.2022;12;52;6;17549
16006;2022;01.12.2022;12;48;4;6905
16006;2022;02.12.2022;12;48;5;5455
16006;2022;03.12.2022;12;48;6;3701
16006;2022;04.12.2022;12;48;7;2834
16006;2022;05.12.2022;12;49;1;5151
16006;2022;06.12.2022;12;49;2;4716
16006;2022;07.12.2022;12;49;3;4462
16006;2022;08.12.2022;12;49;4;4828
16006;2022;09.12.2022;12;49;5;5172
16006;2022;10.12.2022;12;49;6;3509
16006;2022;11.12.2022;12;49;7;2884
16006;2022;12.12.2022;12;50;1;4095
16006;2022;13.12.2022;12;50;2;4441
16006;2022;14.12.2022;12;50;3;4299
16006;2022;15.12.2022;12;50;4;4742
16006;2022;16.12.2022;12;50;5;4081
16006;2022;17.12.2022;12;50;6;2866
16006;2022;18.12.2022;12;50;7;2616
16006;2022;19.12.2022;12;51;1;4334
16006;2022;20.12.2022;12;51;2;4141
16006;2022;21.12.2022;12;51;3;4778
16006;2022;22.12.2022;12;51;4;4828
16006;2022;23.12.2022;12;51;5;4223
16006;2022;24.12.2022;12;51;6;2112
16006;2022;25.12.2022;12;51;17;2334
16006;2022;26.12.2022;12;52;11;2692
16006;2022;27.12.2022;12;52;2;4165
16006;2022;28.12.2022;12;52;3;4563
16006;2022;29.12.2022;12;52;4;4394
16006;2022;30.12.2022;12;52;5;5914
16006;2022;31.12.2022;12;52;6;2194
16007;2022;01.01.2022;1;52;16;2663
16007;2022;02.01.2022;1;52;7;4680
16007;2022;03.01.2022;1;1;1;6031
16007;2022;04.01.2022;1;1;2;6321
16007;2022;05.01.2022;1;1;3;6878
16007;2022;06.01.2022;1;1;14;3896
16007;2022;07.01.2022;1;1;5;6362
16007;2022;08.01.2022;1;1;6;5698
16007;2022;09.01.2022;1;1;7;5192
16007;2022;10.01.2022;1;2;1;6423
16007;2022;11.01.2022;1;2;2;6719
16007;2022;12.01.2022;1;2;3;6754
16007;2022;13.01.2022;1;2;4;6912
16007;2022;14.01.2022;1;2;5;7663
16007;2022;15.01.2022;1;2;6;5754
16007;2022;16.01.2022;1;2;7;4760
16007;2022;17.01.2022;1;3;1;6719
16007;2022;18.01.2022;1;3;2;6836
16007;2022;19.01.2022;1;3;3;6818
16007;2022;20.01.2022;1;3;4;6851
16007;2022;21.01.2022;1;3;5;7554
16007;2022;22.01.2022;1;3;6;5139
16007;2022;23.01.2022;1;3;7;4229
16007;2022;24.01.2022;1;4;1;6325
16007;2022;25.01.2022;1;4;2;6344
16007;2022;26.01.2022;1;4;3;6435
16007;2022;27.01.2022;1;4;4;6559
16007;2022;28.01.2022;1;4;5;7150
16007;2022;29.01.2022;1;4;6;5213
16007;2022;30.01.2022;1;4;7;4009
16007;2022;31.01.2022;1;5;1;6533
16007;2022;01.02.2022;2;5;2;6640
16007;2022;02.02.2022;2;5;3;6806
16007;2022;03.02.2022;2;5;4;7175
16007;2022;04.02.2022;2;5;5;7626
16007;2022;05.02.2022;2;5;6;5860
16007;2022;06.02.2022;2;5;7;4944
16007;2022;07.02.2022;2;6;1;6579
16007;2022;08.02.2022;2;6;2;6809
16007;2022;09.02.2022;2;6;3;6945
16007;2022;10.02.2022;2;6;4;7199
16007;2022;11.02.2022;2;6;5;7666
16007;2022;12.02.2022;2;6;6;5912
16007;2022;13.02.2022;2;6;7;5048
16007;2022;14.02.2022;2;7;1;6596
16007;2022;15.02.2022;2;7;2;6816
16007;2022;16.02.2022;2;7;3;6958
16007;2022;17.02.2022;2;7;4;7216
16007;2022;18.02.2022;2;7;5;7615
16007;2022;19.02.2022;2;7;6;5902
16007;2022;20.02.2022;2;7;7;5086
16007;2022;21.02.2022;2;8;1;6663
16007;2022;22.02.2022;2;8;2;6906
16007;2022;23.02.2022;2;8;3;6965
16007;2022;24.02.2022;2;8;4;7235
16007;2022;25.02.2022;2;8;5;7801
16007;2022;26.02.2022;2;8;6;6000
16007;2022;27.02.2022;2;8;7;5278
16007;2022;28.02.2022;2;9;1;6749
16007;2022;01.03.2022;3;9;2;7037
16007;2022;02.03.2022;3;9;3;7284
16007;2022;03.03.2022;3;9;4;7898
16007;2022;04.03.2022;3;9;5;8270
16007;2022;05.03.2022;3;9;6;6322
16007;2022;06.03.2022;3;9;7;5303
16007;2022;07.03.2022;3;10;1;7255
16007;2022;08.03.2022;3;10;2;7429
16007;2022;09.03.2022;3;10;3;7492
16007;2022;10.03.2022;3;10;4;7454
16007;2022;11.03.2022;3;10;5;8187
16007;2022;12.03.2022;3;10;6;6301
16007;2022;13.03.2022;3;10;7;5488
16007;2022;14.03.2022;3;11;1;6936
16007;2022;15.03.2022;3;11;2;7273
16007;2022;16.03.2022;3;11;3;7400
16007;2022;17.03.2022;3;11;4;7406
16007;2022;18.03.2022;3;11;5;8268
16007;2022;19.03.2022;3;11;6;6667
16007;2022;20.03.2022;3;11;7;6077
16007;2022;21.03.2022;3;12;1;6518
16007;2022;22.03.2022;3;12;2;8332
16007;2022;23.03.2022;3;12;3;6857
16007;2022;24.03.2022;3;12;4;7358
16007;2022;25.03.2022;3;12;5;8539
16007;2022;26.03.2022;3;12;6;6394
16007;2022;27.03.2022;3;12;7;5789
16007;2022;28.03.2022;3;13;1;6691
16007;2022;29.03.2022;3;13;2;6863
16007;2022;30.03.2022;3;13;3;7086
16007;2022;31.03.2022;3;13;4;7352
16007;2022;01.04.2022;4;13;5;7290
16007;2022;02.04.2022;4;13;6;5724
16007;2022;03.04.2022;4;13;7;5040
16007;2022;04.04.2022;4;14;1;6731
16007;2022;05.04.2022;4;14;2;7006
16007;2022;06.04.2022;4;14;3;6990
16007;2022;07.04.2022;4;14;4;7480
16007;2022;08.04.2022;4;14;5;8043
16007;2022;09.04.2022;4;14;6;6593
16007;2022;10.04.2022;4;14;7;6933
16007;2022;11.04.2022;4;15;1;7116
16007;2022;12.04.2022;4;15;2;7711
16007;2022;13.04.2022;4;15;3;7450
16007;2022;14.04.2022;4;15;4;7585
16007;2022;15.04.2022;4;15;5;7051
16007;2022;16.04.2022;4;15;6;4005
16007;2022;17.04.2022;4;15;17;4422
16007;2022;18.04.2022;4;16;11;6078
16007;2022;19.04.2022;4;16;2;7679
16007;2022;20.04.2022;4;16;3;7125
16007;2022;21.04.2022;4;16;4;7561
16007;2022;22.04.2022;4;16;5;8107
16007;2022;23.04.2022;4;16;6;6829
16007;2022;24.04.2022;4;16;7;6339
16007;2022;25.04.2022;4;17;1;7354
16007;2022;26.04.2022;4;17;2;7163
16007;2022;27.04.2022;4;17;3;7611
16007;2022;28.04.2022;4;17;4;7837
16007;2022;29.04.2022;4;17;5;8468
16007;2022;30.04.2022;4;17;6;6399
16007;2022;01.05.2022;5;17;17;6296
16007;2022;02.05.2022;5;18;1;6582
16007;2022;03.05.2022;5;18;12;6230
16007;2022;04.05.2022;5;18;3;7381
16007;2022;05.05.2022;5;18;4;7235
16007;2022;06.05.2022;5;18;5;8301
16007;2022;07.05.2022;5;18;6;6860
16007;2022;08.05.2022;5;18;7;6696
16007;2022;09.05.2022;5;19;1;7674
16007;2022;10.05.2022;5;19;2;7536
16007;2022;11.05.2022;5;19;3;7551
16007;2022;12.05.2022;5;19;4;7598
16007;2022;13.05.2022;5;19;5;8014
16007;2022;14.05.2022;5;19;6;7166
16007;2022;15.05.2022;5;19;7;6878
16007;2022;16.05.2022;5;20;1;7456
16007;2022;17.05.2022;5;20;2;6602
16007;2022;18.05.2022;5;20;3;7525
16007;2022;19.05.2022;5;20;4;7618
16007;2022;20.05.2022;5;20;5;7997
16007;2022;21.05.2022;5;20;6;6877
16007;2022;22.05.2022;5;20;7;6357
16007;2022;23.05.2022;5;21;1;7346
16007;2022;24.05.2022;5;21;2;7649
16007;2022;25.05.2022;5;21;3;7735
16007;2022;26.05.2022;5;21;4;8447
16007;2022;27.05.2022;5;21;5;8305
16007;2022;28.05.2022;5;21;6;6749
16007;2022;29.05.2022;5;21;7;8414
16007;2022;30.05.2022;5;22;1;7571
16007;2022;31.05.2022;5;22;2;7299
16007;2022;01.06.2022;6;22;3;7841
16007;2022;02.06.2022;6;22;4;7607
16007;2022;03.06.2022;6;22;5;8235
16007;2022;04.06.2022;6;22;6;6577
16007;2022;05.06.2022;6;22;17;6474
16007;2022;06.06.2022;6;23;1;8148
16007;2022;07.06.2022;6;23;2;7510
16007;2022;08.06.2022;6;23;3;7632
16007;2022;09.06.2022;6;23;4;7683
16007;2022;10.06.2022;6;23;5;8201
16007;2022;11.06.2022;6;23;6;6887
16007;2022;12.06.2022;6;23;7;7657
16007;2022;13.06.2022;6;24;1;7622
16007;2022;14.06.2022;6;24;2;8117
16007;2022;15.06.2022;6;24;3;8392
16007;2022;16.06.2022;6;24;14;4689
16007;2022;17.06.2022;6;24;5;7632
16007;2022;18.06.2022;6;24;6;6628
16007;2022;19.06.2022;6;24;7;6633
16007;2022;20.06.2022;6;25;1;7628
16007;2022;21.06.2022;6;25;2;7529
16007;2022;22.06.2022;6;25;3;7691
16007;2022;23.06.2022;6;25;4;7436
16007;2022;24.06.2022;6;25;5;8165
16007;2022;25.06.2022;6;25;6;6083
16007;2022;26.06.2022;6;25;7;6148
16007;2022;27.06.2022;6;26;1;7265
16007;2022;28.06.2022;6;26;2;7510
16007;2022;29.06.2022;6;26;3;7523
16007;2022;30.06.2022;6;26;4;7406
16007;2022;01.07.2022;7;26;5;7717
16007;2022;02.07.2022;7;26;6;6381
16007;2022;03.07.2022;7;26;7;6192
16007;2022;04.07.2022;7;27;1;7474
16007;2022;05.07.2022;7;27;2;7437
16007;2022;06.07.2022;7;27;3;7370
16007;2022;07.07.2022;7;27;4;7408
16007;2022;08.07.2022;7;27;5;8429
16007;2022;09.07.2022;7;27;6;6581
16007;2022;10.07.2022;7;27;7;6073
16007;2022;11.07.2022;7;28;1;7469
16007;2022;12.07.2022;7;28;2;7627
16007;2022;13.07.2022;7;28;3;7538
16007;2022;14.07.2022;7;28;4;7975
16007;2022;15.07.2022;7;28;5;9410
16007;2022;16.07.2022;7;28;6;10839
16007;2022;17.07.2022;7;28;7;9595
16007;2022;18.07.2022;7;29;1;7470
16007;2022;19.07.2022;7;29;2;7275
16007;2022;20.07.2022;7;29;3;7202
16007;2022;21.07.2022;7;29;4;7317
16007;2022;22.07.2022;7;29;5;7629
16007;2022;23.07.2022;7;29;6;5772
16007;2022;24.07.2022;7;29;7;5797
16007;2022;25.07.2022;7;30;1;7173
16007;2022;26.07.2022;7;30;2;7522
16007;2022;27.07.2022;7;30;3;7375
16007;2022;28.07.2022;7;30;4;7763
16007;2022;29.07.2022;7;30;5;8212
16007;2022;30.07.2022;7;30;6;6121
16007;2022;31.07.2022;7;30;7;5376
16007;2022;01.08.2022;8;31;1;7393
16007;2022;02.08.2022;8;31;2;7506
16007;2022;03.08.2022;8;31;3;7648
16007;2022;04.08.2022;8;31;4;7340
16007;2022;05.08.2022;8;31;5;7923
16007;2022;06.08.2022;8;31;6;6540
16007;2022;07.08.2022;8;31;7;6742
16007;2022;08.08.2022;8;32;1;7751
16007;2022;09.08.2022;8;32;2;7873
16007;2022;10.08.2022;8;32;3;8012
16007;2022;11.08.2022;8;32;4;7951
16007;2022;12.08.2022;8;32;5;8547
16007;2022;13.08.2022;8;32;6;6375
16007;2022;14.08.2022;8;32;7;5676
16007;2022;15.08.2022;8;33;11;6596
16007;2022;16.08.2022;8;33;2;7924
16007;2022;17.08.2022;8;33;3;7703
16007;2022;18.08.2022;8;33;4;7667
16007;2022;19.08.2022;8;33;5;8101
16007;2022;20.08.2022;8;33;6;6410
16007;2022;21.08.2022;8;33;7;6132
16007;2022;22.08.2022;8;34;1;7419
16007;2022;23.08.2022;8;34;2;7766
16007;2022;24.08.2022;8;34;3;7786
16007;2022;25.08.2022;8;34;4;7610
16007;2022;26.08.2022;8;34;5;8173
16007;2022;27.08.2022;8;34;6;6365
16007;2022;28.08.2022;8;34;7;5727
16007;2022;29.08.2022;8;35;1;7402
16007;2022;30.08.2022;8;35;2;7787
16007;2022;31.08.2022;8;35;3;7893
16007;2022;01.09.2022;9;35;4;7655
16007;2022;02.09.2022;9;35;5;7854
16007;2022;03.09.2022;9;35;6;6345
16007;2022;04.09.2022;9;35;7;6003
16007;2022;05.09.2022;9;36;1;7342
16007;2022;06.09.2022;9;36;2;7533
16007;2022;07.09.2022;9;36;3;7558
16007;2022;08.09.2022;9;36;4;7264
16007;2022;09.09.2022;9;36;5;8140
16007;2022;10.09.2022;9;36;6;6412
16007;2022;11.09.2022;9;36;7;5503
16007;2022;12.09.2022;9;37;1;7444
16007;2022;13.09.2022;9;37;2;7472
16007;2022;14.09.2022;9;37;3;7449
16007;2022;15.09.2022;9;37;4;7793
16007;2022;16.09.2022;9;37;5;7356
16007;2022;17.09.2022;9;37;6;6695
16007;2022;18.09.2022;9;37;7;5397
16007;2022;19.09.2022;9;38;1;5597
16007;2022;20.09.2022;9;38;2;5536
16010;2022;01.01.2022;1;52;16;16201
16010;2022;02.01.2022;1;52;7;43590
16010;2022;03.01.2022;1;1;1;37819
16010;2022;04.01.2022;1;1;2;34033
16010;2022;05.01.2022;1;1;3;35058
16010;2022;06.01.2022;1;1;14;26611
16010;2022;07.01.2022;1;1;5;29390
16010;2022;08.01.2022;1;1;6;33485
16010;2022;09.01.2022;1;1;7;45574
16010;2022;10.01.2022;1;2;1;39418
16010;2022;11.01.2022;1;2;2;35888
16010;2022;12.01.2022;1;2;3;35295
16010;2022;13.01.2022;1;2;4;36450
16010;2022;14.01.2022;1;2;5;40147
16010;2022;15.01.2022;1;2;6;30101
16010;2022;16.01.2022;1;2;7;31102
16010;2022;17.01.2022;1;3;1;38650
16010;2022;18.01.2022;1;3;2;36096
16010;2022;19.01.2022;1;3;3;35955
16010;2022;20.01.2022;1;3;4;37394
16010;2022;21.01.2022;1;3;5;40413
16010;2022;22.01.2022;1;3;6;30547
16010;2022;23.01.2022;1;3;7;29809
16010;2022;24.01.2022;1;4;1;37633
16010;2022;25.01.2022;1;4;2;35721
16010;2022;26.01.2022;1;4;3;35795
16010;2022;27.01.2022;1;4;4;37934
16010;2022;29.01.2022;1;4;6;32147
16010;2022;30.01.2022;1;4;7;30102
16010;2022;31.01.2022;1;5;1;39444
16010;2022;01.02.2022;2;5;2;34710
16010;2022;02.02.2022;2;5;3;35040
16010;2022;03.02.2022;2;5;4;38139
16010;2022;04.02.2022;2;5;5;41829
16010;2022;05.02.2022;2;5;6;31937
16010;2022;06.02.2022;2;5;7;33070
16010;2022;07.02.2022;2;6;1;39027
16010;2022;08.02.2022;2;6;2;35691
16010;2022;09.02.2022;2;6;3;37473
16010;2022;10.02.2022;2;6;4;40460
16010;2022;11.02.2022;2;6;5;45023
16010;2022;12.02.2022;2;6;6;35995
16010;2022;13.02.2022;2;6;7;36886
16010;2022;14.02.2022;2;7;1;38375
16010;2022;15.02.2022;2;7;2;38007
16010;2022;16.02.2022;2;7;3;38643
16010;2022;17.02.2022;2;7;4;40322
16010;2022;18.02.2022;2;7;5;45346
16010;2022;19.02.2022;2;7;6;32408
16010;2022;20.02.2022;2;7;7;35788
16010;2022;21.02.2022;2;8;1;40687
16010;2022;22.02.2022;2;8;2;38443
16010;2022;23.02.2022;2;8;3;38761
16010;2022;24.02.2022;2;8;4;42627
16010;2022;25.02.2022;2;8;5;47968
16010;2022;26.02.2022;2;8;6;39647
16010;2022;27.02.2022;2;8;7;43551
16010;2022;28.02.2022;2;9;1;47505
16010;2022;01.03.2022;3;9;2;44162
16010;2022;02.03.2022;3;9;3;43665
16010;2022;03.03.2022;3;9;4;46897
16010;2022;04.03.2022;3;9;5;51559
16010;2022;05.03.2022;3;9;6;42097
16010;2022;06.03.2022;3;9;7;44199
16010;2022;07.03.2022;3;10;1;46851
16010;2022;08.03.2022;3;10;2;42801
16010;2022;09.03.2022;3;10;3;43166
16010;2022;10.03.2022;3;10;4;44563
16010;2022;11.03.2022;3;10;5;48965
16010;2022;12.03.2022;3;10;6;36475
16010;2022;13.03.2022;3;10;7;38394
16010;2022;14.03.2022;3;11;1;43094
16010;2022;15.03.2022;3;11;2;39958
16010;2022;16.03.2022;3;11;3;39419
16010;2022;17.03.2022;3;11;4;42873
16010;2022;18.03.2022;3;11;5;46556
16010;2022;19.03.2022;3;11;6;32334
16010;2022;20.03.2022;3;11;7;35453
16010;2022;21.03.2022;3;12;1;40864
16010;2022;22.03.2022;3;12;2;37097
16010;2022;23.03.2022;3;12;3;38577
16010;2022;24.03.2022;3;12;4;41638
16010;2022;25.03.2022;3;12;5;44050
16010;2022;26.03.2022;3;12;6;32505
16010;2022;27.03.2022;3;12;7;35265
16010;2022;28.03.2022;3;13;1;40749
16010;2022;29.03.2022;3;13;2;39577
16010;2022;30.03.2022;3;13;3;39832
16010;2022;31.03.2022;3;13;4;41239
16010;2022;01.04.2022;4;13;5;43092
16010;2022;02.04.2022;4;13;6;29256
16010;2022;03.04.2022;4;13;7;32138
16010;2022;04.04.2022;4;14;1;38858
16010;2022;05.04.2022;4;14;2;36813
16010;2022;06.04.2022;4;14;3;38629
16010;2022;07.04.2022;4;14;4;40951
16010;2022;08.04.2022;4;14;5;46859
16010;2022;09.04.2022;4;14;6;40872
16010;2022;10.04.2022;4;14;7;36486
16010;2022;11.04.2022;4;15;1;41048
16010;2022;12.04.2022;4;15;2;40867
16010;2022;13.04.2022;4;15;3;48060
16010;2022;14.04.2022;4;15;4;58005
16010;2022;15.04.2022;4;15;5;53790
16010;2022;16.04.2022;4;15;6;26464
16010;2022;17.04.2022;4;15;17;18481
16010;2022;18.04.2022;4;16;11;42740
16010;2022;19.04.2022;4;16;2;53895
16010;2022;20.04.2022;4;16;3;46795
16010;2022;21.04.2022;4;16;4;44400
16010;2022;22.04.2022;4;16;5;48896
16010;2022;23.04.2022;4;16;6;41926
16010;2022;24.04.2022;4;16;7;46034
16010;2022;25.04.2022;4;17;1;43909
16010;2022;26.04.2022;4;17;2;41398
16010;2022;27.04.2022;4;17;3;41942
16010;2022;28.04.2022;4;17;4;46106
16010;2022;29.04.2022;4;17;5;54441
16010;2022;30.04.2022;4;17;6;48000
16010;2022;01.05.2022;5;17;17;35986
16010;2022;02.05.2022;5;18;1;36722
16010;2022;03.05.2022;5;18;12;39148
16010;2022;04.05.2022;5;18;3;43279
16010;2022;05.05.2022;5;18;4;42078
16010;2022;06.05.2022;5;18;5;46691
16010;2022;07.05.2022;5;18;6;37079
16010;2022;08.05.2022;5;18;7;38948
16010;2022;09.05.2022;5;19;1;44581
16010;2022;10.05.2022;5;19;2;40632
16010;2022;11.05.2022;5;19;3;41952
16010;2022;12.05.2022;5;19;4;46308
16010;2022;13.05.2022;5;19;5;49628
16010;2022;14.05.2022;5;19;6;38938
16010;2022;15.05.2022;5;19;7;41503
16010;2022;16.05.2022;5;20;1;44999
16010;2022;17.05.2022;5;20;2;40522
16010;2022;18.05.2022;5;20;3;42533
16010;2022;19.05.2022;5;20;4;44423
16010;2022;20.05.2022;5;20;5;49268
16010;2022;21.05.2022;5;20;6;38758
16010;2022;22.05.2022;5;20;7;40249
16010;2022;23.05.2022;5;21;1;43863
16010;2022;24.05.2022;5;21;2;40445
16010;2022;25.05.2022;5;21;3;44159
16010;2022;26.05.2022;5;21;4;52269
16010;2022;27.05.2022;5;21;5;45990
16010;2022;28.05.2022;5;21;6;37550
16010;2022;29.05.2022;5;21;7;47165
16010;2022;30.05.2022;5;22;1;45604
16010;2022;31.05.2022;5;22;2;41227
16010;2022;01.06.2022;6;22;3;43914
16010;2022;02.06.2022;6;22;4;44660
16010;2022;03.06.2022;6;22;5;49040
16010;2022;04.06.2022;6;22;6;39458
16010;2022;05.06.2022;6;22;17;36378
16010;2022;06.06.2022;6;23;1;51872
16010;2022;07.06.2022;6;23;2;40622
16010;2022;08.06.2022;6;23;3;40567
16010;2022;09.06.2022;6;23;4;43297
16010;2022;10.06.2022;6;23;5;50092
16010;2022;11.06.2022;6;23;6;41680
16010;2022;12.06.2022;6;23;7;41598
16010;2022;13.06.2022;6;24;1;44633
16010;2022;14.06.2022;6;24;2;42825
16010;2022;15.06.2022;6;24;3;50527
16010;2022;16.06.2022;6;24;14;43041
16010;2022;17.06.2022;6;24;5;37742
16010;2022;18.06.2022;6;24;6;39824
16010;2022;19.06.2022;6;24;7;56920
16010;2022;20.06.2022;6;25;1;48664
16010;2022;21.06.2022;6;25;2;42693
16010;2022;22.06.2022;6;25;3;43377
16010;2022;23.06.2022;6;25;4;44530
16010;2022;24.06.2022;6;25;5;50741
16010;2022;25.06.2022;6;25;6;46000
16010;2022;26.06.2022;6;25;7;44060
16010;2022;27.06.2022;6;26;1;47102
16010;2022;28.06.2022;6;26;2;42378
16010;2022;29.06.2022;6;26;3;41893
16010;2022;30.06.2022;6;26;4;46624
16010;2022;01.07.2022;7;26;5;49809
16010;2022;02.07.2022;7;26;6;46468
16010;2022;03.07.2022;7;26;7;45767
16010;2022;04.07.2022;7;27;1;48654
16010;2022;05.07.2022;7;27;2;41746
16010;2022;06.07.2022;7;27;3;42428
16010;2022;07.07.2022;7;27;4;45516
16010;2022;08.07.2022;7;27;5;50695
16010;2022;09.07.2022;7;27;6;48033
16010;2022;10.07.2022;7;27;7;46784
16010;2022;11.07.2022;7;28;1;48399
16010;2022;12.07.2022;7;28;2;41601
16010;2022;13.07.2022;7;28;3;42602
16010;2022;14.07.2022;7;28;4;48532
16010;2022;15.07.2022;7;28;5;51441
16010;2022;16.07.2022;7;28;6;52963
16010;2022;17.07.2022;7;28;7;52901
16010;2022;18.07.2022;7;29;1;47233
16010;2022;19.07.2022;7;29;2;42790
16010;2022;20.07.2022;7;29;3;43047
16010;2022;21.07.2022;7;29;4;46041
16010;2022;22.07.2022;7;29;5;53149
16010;2022;23.07.2022;7;29;6;53609
16010;2022;24.07.2022;7;29;7;52218
16010;2022;25.07.2022;7;30;1;50183
16010;2022;26.07.2022;7;30;2;43076
16010;2022;27.07.2022;7;30;3;44028
16010;2022;28.07.2022;7;30;4;48273
16010;2022;29.07.2022;7;30;5;54290
16010;2022;30.07.2022;7;30;6;57297
16010;2022;31.07.2022;7;30;7;56062
16010;2022;01.08.2022;8;31;1;52307
16010;2022;02.08.2022;8;31;2;43700
16010;2022;03.08.2022;8;31;3;44026
16010;2022;04.08.2022;8;31;4;47720
